Zip;City;State;Latitude;Longitude;Timezone;Daylight savings time flag;geopoint
76263;Rosston;TX;33.487842;-97.421155;-6;1;33.487842,-97.421155
66417;Corning;KS;39.655741;-96.03394;-6;1;39.655741,-96.03394
72333;Elaine;AR;34.305697;-90.85597;-6;1;34.305697,-90.85597
72659;Norfork;AR;36.23638;-92.372635;-6;1;36.23638,-92.372635
74156;Tulsa;OK;36.302391;-95.960472;-6;1;36.302391,-95.960472
74572;Tupelo;OK;34.626083;-96.43083;-6;1;34.626083,-96.43083
75264;Dallas;TX;32.767268;-96.777626;-6;1;32.767268,-96.777626
43032;Kilbourne;OH;40.328773;-82.95824;-5;1;40.328773,-82.95824
43153;South Solon;OH;39.721965;-83.58093;-5;1;39.721965,-83.58093
43655;Toledo;OH;41.686778;-83.43943;-5;1;41.686778,-83.43943
44138;Olmsted Falls;OH;41.373949;-81.91507;-5;1;41.373949,-81.91507
65603;Arcola;MO;37.557203;-93.86589;-6;1;37.557203,-93.86589
71373;Vidalia;LA;31.540784;-91.48698;-6;1;31.540784,-91.48698
28228;Charlotte;NC;35.26002;-80.804151;-5;1;35.26002,-80.804151
28365;Mount Olive;NC;35.184516;-78.06056;-5;1;35.184516,-78.06056
49612;Alden;MI;44.877741;-85.24163;-5;1;44.877741,-85.24163
50624;Dike;IA;42.463161;-92.66183;-6;1;42.463161,-92.66183
51334;Estherville;IA;43.401328;-94.81524;-6;1;43.401328,-94.81524
53050;Mayville;WI;43.499518;-88.53911;-6;1;43.499518,-88.53911
96051;Lakehead;CA;40.939342;-122.42246;-8;1;40.939342,-122.42246
79042;Happy;TX;34.759887;-101.83116;-6;1;34.759887,-101.83116
89450;Incline Village;NV;39.256357;-119.946371;-8;1;39.256357,-119.946371
91355;Valencia;CA;34.406519;-118.56214;-8;1;34.406519,-118.56214
92004;Borrego Springs;CA;33.184028;-116.26597;-8;1;33.184028,-116.26597
20392;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
20628;Dameron;MD;38.135718;-76.33865;-5;1;38.135718,-76.33865
21226;Curtis Bay;MD;39.211758;-76.56623;-5;1;39.211758,-76.56623
02901;Providence;RI;41.82275;-71.414451;-5;1;41.82275,-71.414451
03449;Hancock;NH;42.975105;-71.98913;-5;1;42.975105,-71.98913
05855;Newport;VT;44.936237;-72.19921;-5;1;44.936237,-72.19921
12534;Hudson;NY;42.22948;-73.75846;-5;1;42.22948,-73.75846
12814;Bolton Landing;NY;43.582318;-73.65515;-5;1;43.582318,-73.65515
13031;Camillus;NY;43.039916;-76.28757;-5;1;43.039916,-76.28757
18085;Tatamy;PA;40.740769;-75.25335;-5;1;40.740769,-75.25335
01344;Erving;MA;42.607051;-72.41396;-5;1;42.607051,-72.41396
02018;Accord;MA;41.970474;-70.701357;-5;1;41.970474,-70.701357
38350;Collinwood;TN;35.148316;-87.745118;-6;1;35.148316,-87.745118
38547;Brush Creek;TN;36.141741;-86.00868;-6;1;36.141741,-86.00868
40245;Louisville;KY;38.270855;-85.48322;-5;1;38.270855,-85.48322
31728;Cairo;GA;30.87039;-84.21343;-5;1;30.87039,-84.21343
33334;Fort Lauderdale;FL;26.182161;-80.13341;-5;1;26.182161,-80.13341
46782;Preble;IN;40.83204;-85.005402;-5;0;40.83204,-85.005402
47460;Spencer;IN;39.290029;-86.77844;-5;0;39.290029,-86.77844
34731;Fruitland Park;FL;28.859765;-81.90184;-5;1;28.859765,-81.90184
35033;Bremen;AL;33.952939;-87.02889;-6;1;33.952939,-87.02889
24539;Crystal Hill;VA;36.861612;-78.91187;-5;1;36.861612,-78.91187
25159;Poca;WV;38.49008;-81.79515;-5;1;38.49008,-81.79515
25862;Lansing;WV;38.079509;-81.06238;-5;1;38.079509,-81.06238
42634;Parkers Lake;KY;36.881682;-84.42143;-5;1;36.881682,-84.42143
48152;Livonia;MI;42.427835;-83.36299;-5;1;42.427835,-83.36299
95632;Galt;CA;38.267544;-121.29723;-8;1;38.267544,-121.29723
95667;Placerville;CA;38.724682;-120.79533;-8;1;38.724682,-120.79533
97826;Echo;OR;45.720228;-119.22894;-8;1;45.720228,-119.22894
82604;Casper;WY;42.791242;-106.53986;-7;1;42.791242,-106.53986
85542;Peridot;AZ;33.262553;-110.5231;-7;0;33.262553,-110.5231
86322;Camp Verde;AZ;34.556478;-111.84375;-7;0;34.556478,-111.84375
76627;Blum;TX;32.122106;-97.41864;-6;1;32.122106,-97.41864
66423;Eskridge;KS;38.8421;-96.12775;-6;1;38.8421,-96.12775
66626;Topeka;KS;39.042939;-95.769657;-6;1;39.042939,-95.769657
68112;Omaha;NE;41.334947;-95.95924;-6;1;41.334947,-95.95924
57233;Erwin;SD;44.494263;-97.42038;-6;1;44.494263,-97.42038
57741;Fort Meade;SD;44.40932;-103.455428;-7;1;44.40932,-103.455428
58854;Watford City;ND;47.835713;-103.22565;-6;1;47.835713,-103.22565
59050;Lodge Grass;MT;45.272302;-107.45873;-7;1;45.272302,-107.45873
49666;Mayfield;MI;44.635328;-85.5614;-5;1;44.635328,-85.5614
54151;Niagara;WI;45.732689;-87.96996;-6;1;45.732689,-87.96996
45230;Cincinnati;OH;39.078368;-84.38865;-5;1;39.078368,-84.38865
45368;South Charleston;OH;39.840367;-83.65813;-5;1;39.840367,-83.65813
45624;Cynthiana;OH;39.172214;-83.34842;-5;1;39.172214,-83.34842
46348;La Crosse;IN;41.316401;-86.87244;-6;1;41.316401,-86.87244
46980;Servia;IN;40.848927;-85.792501;-5;0;40.848927,-85.792501
70789;Wilson;LA;30.925815;-91.09672;-6;1;30.925815,-91.09672
55124;Saint Paul;MN;44.743963;-93.20624;-6;1;44.743963,-93.20624
55486;Minneapolis;MN;45.015914;-93.47188;-6;1;45.015914,-93.47188
55488;Minneapolis;MN;45.015914;-93.47188;-6;1;45.015914,-93.47188
48088;Warren;MI;42.516851;-82.982757;-5;1;42.516851,-82.982757
49101;Baroda;MI;41.944869;-86.48827;-5;1;41.944869,-86.48827
29051;Gable;SC;33.845399;-80.13052;-5;1;33.845399,-80.13052
44250;Lakemore;OH;41.020256;-81.4359;-5;1;41.020256,-81.4359
37098;Lyles;TN;35.882639;-87.31395;-6;1;35.882639,-87.31395
38541;Allons;TN;36.525275;-85.36148;-6;1;36.525275,-85.36148
22184;Vienna;VA;38.831813;-77.288755;-5;1;38.831813,-77.288755
28318;Autryville;NC;35.020272;-78.614;-5;1;35.020272,-78.614
30522;Cherrylog;GA;34.801665;-84.37931;-5;1;34.801665,-84.37931
73032;Dougherty;OK;34.400476;-97.05041;-6;1;34.400476,-97.05041
73162;Oklahoma City;OK;35.579254;-97.63765;-6;1;35.579254,-97.63765
73435;Fox;OK;34.354547;-97.4843;-6;1;34.354547,-97.4843
73758;Manchester;OK;36.949144;-98.04938;-6;1;36.949144,-98.04938
74104;Tulsa;OK;36.146143;-95.95414;-6;1;36.146143,-95.95414
74734;Eagletown;OK;34.138965;-94.55407;-6;1;34.138965,-94.55407
75148;Malakoff;TX;32.183649;-96.01862;-6;1;32.183649,-96.01862
75637;Clayton;TX;32.102729;-94.493543;-6;1;32.102729,-94.493543
81655;Wolcott;CO;39.731182;-106.62705;-7;1;39.731182,-106.62705
84323;Logan;UT;41.684253;-111.783783;-7;1;41.684253,-111.783783
96061;Mill Creek;CA;40.310324;-121.43316;-8;1;40.310324,-121.43316
96145;Tahoe City;CA;39.177383;-120.14607;-8;1;39.177383,-120.14607
15468;New Salem;PA;39.936535;-79.84669;-5;1;39.936535,-79.84669
16311;Carlton;PA;41.452879;-80.0222;-5;1;41.452879,-80.0222
17215;Burnt Cabins;PA;40.079326;-77.90039;-5;1;40.079326,-77.90039
17966;Ravine;PA;40.722587;-76.229623;-5;1;40.722587,-76.229623
18655;Shickshinny;PA;41.184223;-76.19361;-5;1;41.184223,-76.19361
20020;Washington;DC;38.863079;-76.97138;-5;1;38.863079,-76.97138
20120;Centreville;VA;38.851221;-77.44998;-5;1;38.851221,-77.44998
23112;Midlothian;VA;37.427988;-77.64868;-5;1;37.427988,-77.64868
24018;Roanoke;VA;37.229786;-80.02477;-5;1;37.229786,-80.02477
03229;Contoocook;NH;43.204192;-71.70711;-5;1;43.204192,-71.70711
74760;Spencerville;OK;34.146827;-95.37358;-6;1;34.146827,-95.37358
75104;Cedar Hill;TX;32.588536;-96.94949;-6;1;32.588536,-96.94949
77006;Houston;TX;29.741878;-95.38944;-6;1;29.741878,-95.38944
80108;Castle Rock;CO;39.453833;-104.885409;-7;1;39.453833,-104.885409
84008;Bonanza;UT;40.443106;-109.505593;-7;1;40.443106,-109.505593
78941;Flatonia;TX;29.719856;-97.1249;-6;1;29.719856,-97.1249
79233;Estelline;TX;34.545031;-100.43729;-6;1;34.545031,-100.43729
79945;El Paso;TX;31.694842;-106.299987;-7;1;31.694842,-106.299987
98547;Grayland;WA;46.781978;-124.08111;-8;1;46.781978,-124.08111
87752;Wagon Mound;NM;36.02239;-104.65018;-7;1;36.02239,-104.65018
89151;Las Vegas;NV;35.927901;-114.972061;-8;1;35.927901,-114.972061
93247;Lindsay;CA;36.201983;-119.08589;-8;1;36.201983,-119.08589
94288;Sacramento;CA;38.377411;-121.444429;-8;1;38.377411,-121.444429
95141;San Jose;CA;37.178745;-121.741809;-8;1;37.178745,-121.741809
28460;Sneads Ferry;NC;34.52072;-77.42096;-5;1;34.52072,-77.42096
28705;Bakersville;NC;36.033454;-82.16858;-5;1;36.033454,-82.16858
30609;Athens;GA;33.946364;-83.37743;-5;1;33.946364,-83.37743
33910;Cape Coral;FL;26.552895;-81.94861;-5;1;26.552895,-81.94861
34237;Sarasota;FL;27.336973;-82.51506;-5;1;27.336973,-82.51506
35452;Coker;AL;33.249332;-87.67217;-6;1;33.249332,-87.67217
35809;Huntsville;AL;34.733964;-86.522913;-6;1;34.733964,-86.522913
41713;Avawam;KY;37.22539;-83.273609;-5;1;37.22539,-83.273609
43947;Shadyside;OH;39.964553;-80.76013;-5;1;39.964553,-80.76013
04655;Machiasport;ME;44.632707;-67.39416;-5;1;44.632707,-67.39416
05035;Bridgewater Corners;VT;43.608849;-72.6799;-5;1;43.608849,-72.6799
01119;Springfield;MA;42.128442;-72.50932;-5;1;42.128442,-72.50932
01523;Lancaster;MA;42.473131;-71.67946;-5;1;42.473131,-71.67946
01571;Dudley;MA;42.049864;-71.9173;-5;1;42.049864,-71.9173
01835;Haverhill;MA;42.757767;-71.08518;-5;1;42.757767,-71.08518
22003;Annandale;VA;38.830345;-77.21387;-5;1;38.830345,-77.21387
22645;Middletown;VA;39.023035;-78.2809;-5;1;39.023035,-78.2809
22719;Etlan;VA;38.527816;-78.25117;-5;1;38.527816,-78.25117
23224;Richmond;VA;37.505147;-77.46101;-5;1;37.505147,-77.46101
26275;Junior;WV;38.97639;-79.95201;-5;1;38.97639,-79.95201
16430;North Springfield;PA;41.999881;-80.42585;-5;1;41.999881,-80.42585
16625;Claysburg;PA;40.290914;-78.48646;-5;1;40.290914,-78.48646
19019;Philadelphia;PA;40.001811;-75.11787;-5;1;40.001811,-75.11787
16141;New Galilee;PA;40.853014;-80.40181;-5;1;40.853014,-80.40181
10170;New York;NY;40.752859;-73.97608;-5;1;40.752859,-73.97608
91762;Ontario;CA;34.057561;-117.66563;-8;1;34.057561,-117.66563
93130;Santa Barbara;CA;34.262834;-119.848555;-8;1;34.262834,-119.848555
97438;Fall Creek;OR;43.958389;-122.75701;-8;1;43.958389,-122.75701
97842;Imnaha;OR;45.479993;-116.79861;-8;1;45.479993,-116.79861
98650;Trout Lake;WA;45.981582;-121.5395;-8;1;45.981582,-121.5395
98663;Vancouver;WA;45.647667;-122.66162;-8;1;45.647667,-122.66162
21654;Oxford;MD;38.690831;-76.14666;-5;1;38.690831,-76.14666
36541;Grand Bay;AL;30.487783;-88.32722;-6;1;30.487783,-88.32722
79001;Adrian;TX;35.2195;-102.71795;-6;1;35.2195,-102.71795
79532;Loraine;TX;32.409433;-100.71285;-6;1;32.409433,-100.71285
80222;Denver;CO;39.669237;-104.92766;-7;1;39.669237,-104.92766
81052;Lamar;CO;38.08759;-102.61855;-7;1;38.08759,-102.61855
82944;Robertson;WY;41.10401;-110.53733;-7;1;41.10401,-110.53733
83523;Craigmont;ID;46.223309;-116.48168;-8;1;46.223309,-116.48168
68010;Boys Town;NE;41.25973;-96.12833;-6;1;41.25973,-96.12833
68333;Crete;NE;40.620175;-96.96099;-6;1;40.620175,-96.96099
68364;Goehner;NE;40.832663;-97.22019;-6;1;40.832663,-97.22019
70780;Sunshine;LA;30.287104;-91.15362;-6;1;30.287104,-91.15362
71002;Ashland;LA;32.129489;-93.08273;-6;1;32.129489,-93.08273
71046;Keatchie;LA;32.168532;-93.95402;-6;1;32.168532,-93.95402
71968;Royal;AR;34.522254;-93.25662;-6;1;34.522254,-93.25662
72374;Poplar Grove;AR;34.554559;-90.84231;-6;1;34.554559,-90.84231
72801;Russellville;AR;35.278429;-93.13682;-6;1;35.278429,-93.13682
85385;Peoria;AZ;33.276539;-112.18717;-7;0;33.276539,-112.18717
85933;Overgaard;AZ;34.392829;-110.52048;-7;0;34.392829,-110.52048
64653;Linneus;MO;39.884096;-93.19234;-6;1;39.884096,-93.19234
64763;Lowry City;MO;38.137769;-93.73225;-6;1;38.137769,-93.73225
56084;Searles;MN;44.302893;-94.738827;-6;1;44.302893,-94.738827
56729;Halma;MN;48.655487;-96.59592;-6;1;48.655487,-96.59592
48739;Hale;MI;44.379147;-83.83539;-5;1;44.379147,-83.83539
49614;Bear Lake;MI;44.433903;-86.12625;-5;1;44.433903,-86.12625
50273;Winterset;IA;41.332618;-94.03802;-6;1;41.332618,-94.03802
39766;Steens;MS;33.615277;-88.31031;-6;1;33.615277,-88.31031
32560;Gonzalez;FL;30.581825;-87.292918;-6;1;30.581825,-87.292918
34681;Crystal Beach;FL;28.088443;-82.77834;-5;1;28.088443,-82.77834
35559;Glen Allen;AL;33.909001;-87.73186;-6;1;33.909001,-87.73186
43821;Dresden;OH;40.130754;-82.01637;-5;1;40.130754,-82.01637
53581;Richland Center;WI;43.361048;-90.40776;-6;1;43.361048,-90.40776
54827;Cornucopia;WI;46.802909;-91.10944;-6;1;46.802909,-91.10944
62264;New Athens;IL;38.318253;-89.88852;-6;1;38.318253,-89.88852
62756;Springfield;IL;39.749457;-89.606017;-6;1;39.749457,-89.606017
70743;Hester;LA;30.019278;-90.77619;-6;1;30.019278,-90.77619
79785;Toyah;TX;31.306912;-103.79377;-6;1;31.306912,-103.79377
80303;Boulder;CO;39.989135;-105.22883;-7;1;39.989135,-105.22883
75205;Dallas;TX;32.836094;-96.79524;-6;1;32.836094,-96.79524
76018;Arlington;TX;32.65392;-97.08724;-6;1;32.65392,-97.08724
76798;Waco;TX;31.547466;-97.11997;-6;1;31.547466,-97.11997
76958;Water Valley;TX;31.663529;-100.71789;-6;1;31.663529,-100.71789
58472;Montpelier;ND;46.638134;-98.63923;-6;1;46.638134,-98.63923
17943;Lavelle;PA;40.763048;-76.38158;-5;1;40.763048,-76.38158
15377;West Finley;PA;39.976027;-80.44474;-5;1;39.976027,-80.44474
16331;Kossuth;PA;41.306317;-79.57486;-5;1;41.306317,-79.57486
28227;Charlotte;NC;35.192919;-80.66822;-5;1;35.192919,-80.66822
32439;Freeport;FL;30.482838;-86.1675;-6;1;30.482838,-86.1675
32820;Orlando;FL;28.561242;-81.10735;-5;1;28.561242,-81.10735
33578;St. Leo;FL;28.331186;-82.252917;-5;1;28.331186,-82.252917
34108;Naples;FL;26.252711;-81.80825;-5;1;26.252711,-81.80825
35895;Huntsville;AL;34.733964;-86.522913;-6;1;34.733964,-86.522913
36870;Phenix City;AL;32.484671;-85.0752;-6;1;32.484671,-85.0752
38874;Toccopola;MS;34.248527;-89.2448;-6;1;34.248527,-89.2448
40763;Siler;KY;36.681189;-83.95156;-5;1;36.681189,-83.95156
44275;Spencer;OH;41.101909;-82.10234;-5;1;41.101909,-82.10234
44718;Canton;OH;40.850683;-81.43773;-5;1;40.850683,-81.43773
46325;Hammond;IN;41.461543;-87.372779;-6;1;41.461543,-87.372779
53584;Sextonville;WI;43.279435;-90.287566;-6;1;43.279435,-90.287566
54525;Gile;WI;46.429932;-90.22247;-6;1;46.429932,-90.22247
55379;Shakopee;MN;44.776138;-93.52556;-6;1;44.776138,-93.52556
49745;Hessel;MI;46.01207;-84.45048;-5;1;46.01207,-84.45048
49838;Gould City;MI;46.095949;-85.71737;-5;1;46.095949,-85.71737
30340;Atlanta;GA;33.899381;-84.25367;-5;1;33.899381,-84.25367
13680;Rensselaer Falls;NY;44.593588;-75.32389;-5;1;44.593588,-75.32389
16613;Ashville;PA;40.554187;-78.5406;-5;1;40.554187,-78.5406
20337;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
20442;Washington;DC;38.895977;-77.017668;-5;1;38.895977,-77.017668
20622;Charlotte Hall;MD;38.458322;-76.83947;-5;1;38.458322,-76.83947
20724;Laurel;MD;39.101646;-76.80334;-5;1;39.101646,-76.80334
23065;Gum Spring;VA;37.801783;-77.92431;-5;1;37.801783,-77.92431
04497;Wytopitlock;ME;45.733543;-68.05875;-5;1;45.733543,-68.05875
10710;Yonkers;NY;40.96555;-73.84506;-5;1;40.96555,-73.84506
11803;Plainview;NY;40.779911;-73.47948;-5;1;40.779911,-73.47948
75435;Deport;TX;33.507909;-95.31828;-6;1;33.507909,-95.31828
75974;Tenaha;TX;31.943273;-94.24291;-6;1;31.943273,-94.24291
76459;Jermyn;TX;33.277727;-98.39461;-6;1;33.277727,-98.39461
65283;Stoutsville;MO;39.539711;-91.86679;-6;1;39.539711,-91.86679
14166;Van Buren Point;NY;42.4511;-79.415421;-5;1;42.4511,-79.415421
16112;Bessemer;PA;40.976839;-80.49346;-5;1;40.976839,-80.49346
03293;Woodstock;NH;43.967542;-71.840883;-5;1;43.967542,-71.840883
06386;Waterford;CT;41.464758;-72.127301;-5;1;41.464758,-72.127301
06456;Middle Haddam;CT;41.538016999999996;-72.525208;-5;1;41.538017,-72.525208
06530;New Haven;CT;41.365709;-72.927507;-5;1;41.365709,-72.927507
07041;Millburn;NJ;40.724168;-74.29913;-5;1;40.724168,-74.29913
20552;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
22920;Afton;VA;37.987812;-78.79701;-5;1;37.987812,-78.79701
23950;La Crosse;VA;36.678507;-78.08098;-5;1;36.678507,-78.08098
76238;Era;TX;33.491311;-97.39136;-6;1;33.491311,-97.39136
77539;Dickinson;TX;29.468772;-95.02689;-6;1;29.468772,-95.02689
80139;Parker;CO;39.51474;-104.744145;-7;1;39.51474,-104.744145
95941;Forbestown;CA;39.51642;-121.26853;-8;1;39.51642,-121.26853
06706;Waterbury;CT;41.537896;-73.02827;-5;1;41.537896,-73.02827
61469;Oquawka;IL;40.957929;-90.93608;-6;1;40.957929,-90.93608
07007;Caldwell;NJ;40.79185;-74.245241;-5;1;40.79185,-74.245241
61858;Oakwood;IL;40.121098;-87.74657;-6;1;40.121098,-87.74657
19446;Lansdale;PA;40.237206;-75.29156;-5;1;40.237206,-75.29156
63198;Saint Louis;MO;38.638318;-90.427118;-6;1;38.638318,-90.427118
21201;Baltimore;MD;39.295306;-76.62118;-5;1;39.295306,-76.62118
78134;New Braunfels;TX;29.687579;-98.120104;-6;1;29.687579,-98.120104
03289;Winnisquam;NH;43.496372;-71.519728;-5;1;43.496372,-71.519728
60154;Westchester;IL;41.851257;-87.88351;-6;1;41.851257,-87.88351
04003;Bailey Island;ME;43.730790999999996;-69.99448;-5;1;43.730791,-69.99448
61764;Pontiac;IL;40.884053;-88.63376;-6;1;40.884053,-88.63376
05055;Norwich;VT;43.735335;-72.29086;-5;1;43.735335,-72.29086
71452;Melrose;LA;31.612618;-92.98075;-6;1;31.612618,-92.98075
14838;Erin;NY;42.177019;-76.66687;-5;1;42.177019,-76.66687
87018;Counselor;NM;36.203634;-107.49441;-7;1;36.203634,-107.49441
15448;Jacobs Creek;PA;40.134792;-79.74272;-5;1;40.134792,-79.74272
88267;Tatum;NM;33.270355;-103.42377;-7;1;33.270355,-103.42377
75301;Dallas;TX;32.767268;-96.777626;-6;1;32.767268,-96.777626
75966;Newton;TX;30.831678;-93.74869;-6;1;30.831678,-93.74869
13483;Westdale;NY;43.399851;-75.82785;-5;1;43.399851,-75.82785
15551;Markleton;PA;39.886916;-79.25388;-5;1;39.886916,-79.25388
15748;Homer City;PA;40.529621;-79.14264;-5;1;40.529621,-79.14264
17012;Camp Hill;PA;40.136687;-77.242805;-5;1;40.136687,-77.242805
17016;Cornwall;PA;40.273967999999996;-76.40602;-5;1;40.273968,-76.40602
30505;Gainesville;GA;34.306188;-83.838936;-5;1;34.306188,-83.838936
31005;Bonaire;GA;32.556668;-83.62435;-5;1;32.556668,-83.62435
24576;Naruna;VA;37.245798;-79.133546;-5;1;37.245798,-79.133546
24646;Rowe;VA;37.14445;-81.99735;-5;1;37.14445,-81.99735
26161;Petroleum;WV;39.173299;-81.25595;-5;1;39.173299,-81.25595
20853;Rockville;MD;39.087409;-77.0944;-5;1;39.087409,-77.0944
20997;Silver Spring;MD;39.143979;-77.207617;-5;1;39.143979,-77.207617
21675;Wingate;MD;38.286828;-76.08221;-5;1;38.286828,-76.08221
22834;Linville;VA;38.544652;-78.86564;-5;1;38.544652,-78.86564
18078;Schnecksville;PA;40.675741;-75.61626;-5;1;40.675741,-75.61626
18763;Wilkes Barre;PA;41.272248;-75.880146;-5;1;41.272248,-75.880146
19403;Norristown;PA;40.146069;-75.38378;-5;1;40.146069,-75.38378
08646;Trenton;NJ;40.280531;-74.712018;-5;1;40.280531,-74.712018
11426;Bellerose;NY;40.732239;-73.72108;-5;1;40.732239,-73.72108
30091;Norcross;GA;33.960353;-84.037859;-5;1;33.960353,-84.037859
13089;Liverpool;NY;43.02143;-76.197701;-5;1;43.02143,-76.197701
28160;Spindale;NC;35.360536;-81.92506;-5;1;35.360536,-81.92506
53952;Oxford;WI;43.776098;-89.60323;-6;1;43.776098,-89.60323
55303;Anoka;MN;45.247509;-93.418;-6;1;45.247509,-93.418
55922;Canton;MN;43.569417;-91.90736;-6;1;43.569417,-91.90736
37620;Bristol;TN;36.561341;-82.16869;-5;1;36.561341,-82.16869
38344;Huntingdon;TN;35.995802;-88.41385;-6;1;35.995802,-88.41385
12966;North Bangor;NY;44.812315;-74.40784;-5;1;44.812315,-74.40784
13327;Croghan;NY;43.932489;-75.29084;-5;1;43.932489,-75.29084
14025;Boston;NY;42.627312;-78.73768;-5;1;42.627312,-78.73768
18235;Lehighton;PA;40.828682;-75.70596;-5;1;40.828682,-75.70596
19065;Media;PA;39.921061;-75.386136;-5;1;39.921061,-75.386136
77587;South Houston;TX;29.66223;-95.23106;-6;1;29.66223,-95.23106
77972;Long Mott;TX;28.525453;-96.694818;-6;1;28.525453,-96.694818
82513;Dubois;WY;43.557529;-109.70709;-7;1;43.557529,-109.70709
83420;Ashton;ID;44.060947;-111.40548;-7;1;44.060947,-111.40548
85077;Phoenix;AZ;33.276539;-112.18717;-7;0;33.276539,-112.18717
67340;Dearing;KS;37.058083;-95.70982;-6;1;37.058083,-95.70982
68865;Phillips;NE;40.895553;-98.20719;-6;1;40.895553,-98.20719
68942;Guide Rock;NE;40.084405;-98.30306;-6;1;40.084405,-98.30306
69166;Thedford;NE;41.918663;-100.52739;-6;1;41.918663,-100.52739
88572;El Paso;TX;31.694842;-106.299987;-7;1;31.694842,-106.299987
72937;Hackett;AR;35.15875;-94.39462;-6;1;35.15875,-94.39462
73543;Geronimo;OK;34.478901;-98.37791;-6;1;34.478901,-98.37791
74002;Barnsdall;OK;36.549109;-96.146;-6;1;36.549109,-96.146
92607;Laguna Niguel;CA;33.640302;-117.769442;-8;1;33.640302,-117.769442
03259;North Sandwich;NH;43.880005;-71.39475;-5;1;43.880005,-71.39475
07844;Hope;NJ;40.919658;-74.984628;-5;1;40.919658,-74.984628
08520;Hightstown;NJ;40.262809;-74.53246;-5;1;40.262809,-74.53246
08831;Jamesburg;NJ;40.336508;-74.43302;-5;1;40.336508,-74.43302
00921;San Juan;PR;18.394019;-66.08633;-4;0;18.394019,-66.08633
02044;Hingham;MA;41.970474;-70.701357;-5;1;41.970474,-70.701357
38117;Memphis;TN;35.112929;-89.90389;-6;1;35.112929,-89.90389
20580;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
42711;Bakerton;KY;36.898169;-85.31056;-6;1;36.898169,-85.31056
43154;Stoutsville;OH;39.605605;-82.82656;-5;1;39.605605,-82.82656
43345;Ridgeway;OH;40.513261;-83.57736;-5;1;40.513261,-83.57736
43437;Jerry City;OH;41.252306;-83.60464;-5;1;41.252306,-83.60464
98267;Marblemount;WA;48.499159;-121.43163;-8;1;48.499159,-121.43163
54665;Viroqua;WI;43.543934;-90.89904;-6;1;43.543934,-90.89904
61452;Littleton;IL;40.249363;-90.66845;-6;1;40.249363,-90.66845
62552;Oakley;IL;39.869841;-88.81261;-6;1;39.869841,-88.81261
62964;Mounds;IL;37.119739;-89.20174;-6;1;37.119739,-89.20174
63563;Rutledge;MO;40.303327;-92.07913;-6;1;40.303327,-92.07913
51059;Turin;IA;42.036864;-95.9662;-6;1;42.036864,-95.9662
43022;Gambier;OH;40.351781;-82.35543;-5;1;40.351781,-82.35543
43413;Cygnet;OH;41.240054;-83.64985;-5;1;41.240054,-83.64985
87712;Buena Vista;NM;35.881516;-105.18498;-7;1;35.881516,-105.18498
89110;Las Vegas;NV;36.172744;-115.05795;-8;1;36.172744,-115.05795
